assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1998-04-10,0,17,True,True,None,None,0,0.0,11,498444,None,,0,0,-1,1,4.2,281,99,16,6.92,None,,0,2,1.0,1.0,1,0.07,0.03,0.11,0.05,0.04,4.10,1.77,0.02,Pep,1.0,269,98,4,1.73,0,False,2.6,306,114,583,False,13.2,279,112,,208,,None,49,393,73,p498444,0,0,None,0,,498444.jpg,1.0,335,128,False,4,None,-43.5,"[{'offset': 0, 'projected_percent': '-42.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-38.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-34.8', 'likelihood': -2}]",7,0,200,False,0,0.0,,[],Chavarría,0.1,368,141,False,None,1,0.43,a,5,6,8,2026-08-12,8.0,239,84,5,3064,104,10702,96,0.2,1.0,Chavarria,0
0,2010-01-06,0,5,True,True,None,None,0,0.0,0,636846,None,,0,0,0,0,0.0,523,214,2,60.0,None,,0,3,1.1,1.1,1,0.00,0.0,0.00,0.0,0.00,0.43,12.9,0.0,Mahdi,1.0,268,123,1,30.0,0,False,0.0,529,209,662,False,0.0,524,207,,3,,None,45,542,284,p636846,0,0,None,0,,636846.jpg,1.0,322,139,False,0,2026-10-01T21:17:24.996715Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0.0,,[],Nicoll-Jazuli,0.0,658,293,False,None,0,0.0,a,2,6,8,2026-07-01,0.0,482,186,1,51,51,3,3,0.2,0.2,Nicoll-Jazuli,0
0,1993-05-29,0,-6,True,True,None,None,0,0.0,22,231065,None,,0,0,0,0,1.4,326,119,25,11.54,None,,0,2,1.4,1.4,1,0.00,0.0,0.12,0.06,0.12,5.50,2.54,0.06,Ethan,1.4,218,80,7,3.23,0,False,5.2,254,94,91,False,40.0,183,77,,195,,None,45,461,103,p231065,0,0,None,0,,231065.jpg,1.8,237,86,False,0,None,-82.0,"[{'offset': 0, 'projected_percent': '-82.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-82.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-82.0', 'likelihood': -3}]",3,0,107,False,0,0.0,,[],Pinnock,0.1,470,167,False,None,3,1.38,a,3,7,9,2026-08-26,10.0,221,76,7,2208,39,3817,46,0.3,1.6,Pinnock,1
0,1998-01-01,0,27,True,True,100,100,0,0.0,5,428580,None,,0,0,-1,1,2.9,300,153,19,7.53,None,,0,3,1.4,1.4,1,0.02,0.01,0.05,0.02,0.03,5.24,2.08,0.01,Frank,1.4,224,104,7,2.78,0,False,3.4,292,129,104,False,10.2,298,128,,227,,2026-09-15T09:00:07.851220Z,49,374,225,p428580,0,0,None,0,,428580.jpg,1.8,244,108,False,-16,None,-22.4,"[{'offset': 0, 'projected_percent': '-28.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-51.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-73.6', 'likelihood': -3}]",11,0,157,False,0,0.0,,[],Onyeka,0.1,416,155,False,None,4,1.59,a,3,7,9,2026-07-01,21.0,150,77,7,3822,12,9212,85,0.3,1.4,Onyeka,0
0,2001-07-02,0,23,True,True,None,None,0,0.0,4,472739,None,,0,0,0,0,0.0,483,49,0,0.0,None,,0,1,1.2,1.2,1,0.02,0.0,0.02,0.0,0.00,7.56,1.87,0.0,Carl,1.2,245,19,10,2.48,0,False,6.2,236,19,110,False,61.6,117,19,,363,,None,45,488,39,p472739,0,0,None,0,,472739.jpg,1.2,288,23,False,-25,None,-55.4,"[{'offset': 0, 'projected_percent': '-56.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-61.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-65.9', 'likelihood': -3}]",41,0,241,False,8,1.98,,[],Rushworth,0.8,204,30,False,None,5,1.24,a,0,7,9,2026-08-04,0.0,436,45,6,21231,84,54601,1437,0.3,1.3,Rushworth,0
0,2002-07-11,0,0,False,True,0,0,0,0,0,484389,None,,0,0,0,0,0.0,415,25,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Oliver,0.0,448,45,0,0,0,False,0.0,426,44,171,False,0.0,421,44,,0,Has joined Leyton Orient on loan for the rest of the season,2026-09-02T15:44:14.839336Z,40,625,69,p484389,0,0,None,0,,484389.jpg,0.0,448,45,False,-63,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,206,False,0,0,,[],Dovin,1.0,175,26,False,None,0,0,u,0,7,9,2024-07-19,0.0,355,21,0,8924,0,54012,844,0.0,0.0,Dovin,0
0,1992-08-09,0,0,True,True,None,None,0,0,0,110690,None,,0,0,-1,1,0.0,443,30,0,0,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,474,49,0,0,0,False,0.0,454,49,172,False,0.0,449,49,,0,,None,44,554,46,p110690,0,0,None,0,,110690.jpg,0.0,474,49,False,-8,None,-1.5,"[{'offset': 0, 'projected_percent': '-2.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-5.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.8', 'likelihood': -1}]",0,0,241,False,0,0,,[],Wilson,0.4,276,37,False,None,0,0,a,0,7,9,2019-07-01,0.0,390,26,0,1203,33,11789,92,0.0,0.0,Wilson,0
0,2001-01-30,2,44,True,True,None,None,1,0.26,38,461102,None,,0,0,0,0,33.1,145,43,40,10.29,None,,0,2,3.2,3.2,1,0.26,0.07,0.69,0.18,0.43,7.02,1.81,0.11,Bobby,3.2,86,34,9,2.31,0,False,14.8,101,34,173,False,67.6,105,48,,350,,None,40,622,181,p461102,0,0,None,0,,461102.jpg,3.2,119,48,False,-362,None,14.1,"[{'offset': 0, 'projected_percent': '12.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '7.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.8', 'likelihood': 1}]",13,0,241,False,0,0.0,,[],Thomas,8.6,44,16,False,None,5,1.29,a,2,7,9,2023-07-22,48.0,81,15,16,339337,1903,260502,7478,0.8,4.0,Thomas,0
0,1999-09-25,0,0,False,True,0,0,0,0,0,436761,None,,0,0,0,0,0.0,409,152,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Liam,0.0,442,156,0,0,0,False,0.0,420,152,174,False,0.0,415,152,,0,Has joined Sheffield United on loan for the rest of the season,2026-09-02T16:21:03.612394Z,40,615,176,p436761,0,0,None,0,,436761.jpg,0.0,442,156,False,-32,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Kitching,0.4,277,100,False,None,0,0,u,0,7,9,2023-09-01,0.0,349,133,0,981,0,31411,318,0.0,0.0,Kitching,0
0,2000-09-08,0,7,True,True,75,None,0,0.0,21,451284,None,,0,0,0,0,52.7,85,21,27,6.75,None,,0,2,0.9,1.2,0,0.30,0.08,0.30,0.08,0.00,7.53,1.88,0.0,Milan,1.2,242,86,10,2.5,0,False,12.8,131,47,175,False,61.6,116,56,,360,Hamstring injury - 75% chance of playing,2026-09-19T16:00:09.486751Z,40,620,179,p451284,0,0,None,0,,451284.jpg,1.5,261,92,False,-749,None,-31.8,"[{'offset': 0, 'projected_percent': '-33.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-39.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-45.7', 'likelihood': -3}]",13,0,152,False,0,0.0,,[],van Ewijk,9.4,39,13,False,None,4,1.0,d,6,7,9,2023-07-27,14.0,193,63,6,122575,670,436614,11940,0.3,1.5,van Ewijk,1
0,1998-04-22,0,17,True,True,None,None,0,0.0,15,173878,None,,0,0,0,0,52.0,90,23,19,4.79,None,,0,2,1.2,1.2,1,0.48,0.12,0.66,0.17,0.18,7.56,1.91,0.05,Jay,1.2,241,85,10,2.52,0,False,13.4,123,44,176,False,63.6,109,51,,357,,None,40,601,166,p173878,0,0,None,0,,173878.jpg,1.2,286,98,False,-28,None,-56.9,"[{'offset': 0, 'projected_percent': '-58.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-64.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-70.4', 'likelihood': -3}]",10,0,244,False,0,0.0,,[],Dasilva,0.7,219,85,False,None,5,1.26,a,4,7,9,2023-07-01,17.0,168,52,6,9342,59,21249,283,0.3,1.5,Dasilva,0
0,2002-10-23,0,0,True,True,0,0,0,0,0,465390,None,,-1,1,-1,1,0.0,382,142,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kaine,0.0,417,148,0,0,0,False,0.0,394,143,177,False,0.0,390,144,,0,Hamstring injury - Unknown return date,2026-08-27T14:56:28.704361Z,39,661,215,p465390,0,0,None,0,,465390.jpg,0.0,417,148,False,15,None,0.0,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.5', 'likelihood': 1}]",0,0,241,False,0,0,,[],Kesler-Hayden,0.0,514,180,False,None,0,0,i,0,7,9,2025-07-01,0.0,322,123,0,738,139,3288,63,0.0,0.0,Kesler-Hayden,0
0,1993-03-21,0,0,True,True,None,None,0,0,0,80178,None,,0,0,0,0,0.0,390,144,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jake,0.0,425,150,0,0,0,False,0.0,402,145,178,False,0.0,398,146,,0,,None,40,590,162,p80178,0,0,None,0,,80178.jpg,0.0,425,150,False,3,None,-23.0,"[{'offset': 0, 'projected_percent': '-21.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-16.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.5', 'likelihood': -1}]",0,0,241,False,0,0,,[],Bidwell,0.1,444,161,False,None,0,0,a,0,7,9,2022-01-17,0.0,330,125,0,2350,43,3270,39,0.0,0.0,Bidwell,0
0,2000-01-06,0,0,True,True,None,None,0,0,0,204813,None,,0,0,0,0,0.0,401,148,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joel,0.0,434,152,0,0,0,False,0.0,412,148,179,False,0.0,407,148,,0,,None,40,603,168,p204813,0,0,None,0,,204813.jpg,0.0,434,152,False,-2,None,-62.8,"[{'offset': 0, 'projected_percent': '-64.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-70.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-76.4', 'likelihood': -3}]",0,0,107,False,0,0,,[],Latibeaudiere,0.0,516,181,False,None,0,0,a,0,7,9,2023-07-18,0.0,341,129,0,928,17,1616,13,0.0,0.0,Latibeaudiere,0
0,1998-10-21,0,0,True,True,0,0,0,0,0,220583,None,,0,0,0,0,0.0,404,150,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,437,154,0,0,0,False,0.0,415,150,180,False,0.0,410,150,,0,Knee injury - Unknown return date,2026-08-27T14:56:28.718566Z,40,608,172,p220583,0,0,None,0,,220583.jpg,0.0,437,154,False,-8,None,-80.7,"[{'offset': 0, 'projected_percent': '-81.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-85.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-89.0', 'likelihood': -3}]",0,0,241,False,0,0,,[],Woolfenden,0.1,401,149,False,None,0,0,i,0,7,9,2025-09-01,0.0,344,131,0,2240,5,8603,94,0.0,0.0,Woolfenden,0
0,2001-12-27,0,0,False,True,0,0,0,0,0,577411,None,,0,0,0,0,0.0,431,168,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Miguel,0.0,463,171,0,0,0,False,0.0,442,168,181,False,0.0,437,168,,0,Has joined Academico de Viseu on loan for the rest of the season,2026-08-29T00:35:59.980316Z,40,645,200,p577411,0,0,None,0,,577411.jpg,0.0,463,171,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,200,False,0,0,,[],Brau,0.0,561,191,False,None,0,0,u,0,7,9,2025-07-01,0.0,373,151,0,275,0,2080,10,0.0,0.0,Brau,0
0,2003-07-31,0,-3,True,True,0,25,0,0.0,23,539142,None,,0,0,0,0,14.5,218,74,24,6.0,None,,0,2,0.0,0.2,0,0.39,0.1,0.41,0.1,0.02,7.53,1.88,0.0,Aurèle,0.8,277,100,10,2.5,0,False,9.4,181,67,182,False,62.8,113,54,,360,Calf injury - Unknown return date,2026-09-17T07:30:09.329041Z,40,634,189,p539142,0,0,None,0,,539142.jpg,1.0,298,106,False,-117,None,-32.5,"[{'offset': 0, 'projected_percent': '-35.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-44.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-53.3', 'likelihood': -3}]",11,0,207,False,0,0.0,,[],Amenda,0.7,226,87,False,None,4,1.0,i,1,7,9,2026-07-16,15.0,177,57,4,11453,8,28291,1389,0.2,1.0,Amenda,1
0,2001-06-14,0,37,True,True,100,100,1,0.4,6,480457,5,,0,0,-1,1,115.5,16,15,24,9.52,1,,0,3,1.8,1.8,1,0.93,0.37,1.81,0.72,0.88,3.67,1.46,0.35,Jack,1.8,177,81,4,1.59,0,False,23.2,34,25,183,False,37.6,192,77,,227,,2026-07-23T12:01:23.481435Z,49,388,231,p480457,0,0,None,0,,480457.jpg,1.8,246,109,False,-6,None,-6.7,"[{'offset': 0, 'projected_percent': '-8.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-24.9', 'likelihood': -2}]",15,0,241,False,0,0.0,,[],Rudoni,0.1,417,156,False,None,4,1.59,a,3,7,9,2024-06-20,79.0,39,23,9,3523,53,7515,126,0.4,1.8,Rudoni,0
0,1995-07-15,0,48,True,True,None,None,0,0.0,10,168144,1,,0,0,-1,1,32.7,149,92,30,7.58,None,,0,3,1.8,1.8,1,0.07,0.02,0.17,0.05,0.10,7.35,1.86,0.03,Matt,1.8,176,80,9,2.28,0,False,8.9,193,91,184,False,51.8,148,53,,356,,None,49,353,211,p168144,0,0,3,0,,168144.jpg,1.8,243,107,False,-13,None,-14.6,"[{'offset': 0, 'projected_percent': '-18.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-33.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-49.0', 'likelihood': -3}]",13,0,241,False,0,0.0,,[],Grimes,0.1,386,142,False,None,5,1.26,a,7,7,9,2025-01-31,5.0,269,134,9,3933,36,10599,208,0.4,1.8,Grimes,0
0,1996-10-22,0,8,True,True,None,None,0,0.0,0,501459,None,,0,0,-2,2,5.9,265,137,4,11.61,None,,0,3,0.2,0.2,0,0.02,0.06,0.04,0.12,0.02,0.69,2.0,0.06,Tatsuhiro,0.2,390,178,1,2.9,0,False,1.9,327,149,185,False,6.2,328,148,,31,,None,48,418,255,p501459,0,0,None,0,,501459.jpg,1.0,323,140,False,-6,None,-6.5,"[{'offset': 0, 'projected_percent': '-10.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-23.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-37.0', 'likelihood': -2}]",2,0,108,False,0,0.0,,[],Sakamoto,0.1,473,185,False,None,0,0.0,a,2,7,9,2023-07-10,7.0,245,122,1,918,28,5436,64,0.0,0.2,Sakamoto,0
0,1999-08-25,0,16,True,True,100,100,0,0.0,6,241293,None,,0,0,-1,1,17.8,203,114,14,6.67,None,,0,3,1.0,1.0,1,0.09,0.04,0.58,0.27,0.49,2.59,1.23,0.23,Ephron,1.0,272,125,3,1.43,0,False,7.2,217,99,186,False,10.2,300,130,,189,,2026-08-19T18:00:08.310507Z,54,188,119,p241293,0,0,None,0,,241293.jpg,1.2,291,133,False,-12,None,-90.4,"[{'offset': 0, 'projected_percent': '-96.1', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-116.9', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-137.7', 'likelihood': -5}]",8,0,107,False,0,0.0,,[],Mason-Clark,0.1,438,167,False,None,4,1.9,a,0,7,9,2024-02-01,46.0,85,47,5,1052,13,5683,79,0.2,0.9,Mason-Clark,0
0,2000-04-06,0,0,True,True,0,0,0,0,0,439668,None,,0,0,-1,1,0.0,551,231,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,570,236,0,0,0,False,0.0,557,227,187,False,0.0,552,225,,0,Unspecified injury - Expected back 12 Oct,2026-09-10T18:30:08.877110Z,49,377,227,p439668,0,0,None,0,,439668.jpg,0.0,570,236,False,-7,None,-102.1,"[{'offset': 0, 'projected_percent': '-113.3', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-153.8', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-194.2', 'likelihood': -5}]",0,0,241,False,0,0,,[],Eccles,0.0,609,258,False,None,0,0,i,0,7,9,2018-07-01,0.0,514,205,0,616,3,1404,28,0.0,0.0,Eccles,0
0,1999-07-30,0,13,True,True,None,None,0,0.0,1,226965,2,,-1,1,-2,2,20.4,194,108,3,5.09,2,,0,3,0.6,0.6,0,0.12,0.2,0.12,0.2,0.00,1.22,2.07,0.0,Victor,0.6,313,147,2,3.4,0,False,2.7,303,138,188,False,7.2,318,144,,53,,None,53,224,141,p226965,0,0,2,0,,226965.jpg,1.0,358,163,False,-14,None,-1.4,"[{'offset': 0, 'projected_percent': '-4.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-27.8', 'likelihood': -2}]",2,0,58,False,0,0.0,,[],Torp,0.1,412,152,False,None,0,0.0,a,0,7,9,2024-01-11,0.0,598,255,3,766,13,7608,76,0.1,0.6,Torp,0
0,None,0,0,True,True,None,None,0,0,0,684268,None,,0,0,-1,1,0.0,453,192,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,George,0.0,484,200,0,0,0,False,0.0,464,187,189,False,0.0,459,185,,0,,None,44,576,296,p684268,0,0,None,0,,684268.jpg,0.0,484,200,False,25,None,0.3,"[{'offset': 0, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.0', 'likelihood': 1}]",0,0,None,False,0,0,,[],Shepherd,0.3,309,107,False,None,0,0,a,0,7,9,None,0.0,402,164,0,8042,1322,13179,308,0.0,0.0,Shepherd,0
0,2003-09-08,0,27,True,True,None,None,0,0.0,5,469272,3,,0,0,-1,1,49.3,96,65,15,8.13,None,,0,3,0.8,0.8,0,0.18,0.1,0.37,0.2,0.19,2.73,1.48,0.1,Loum,0.8,284,131,3,1.63,0,False,9.6,179,86,190,False,17.0,271,113,,166,,None,54,204,128,p469272,0,0,None,0,,469272.jpg,1.3,281,130,False,-4,None,-60.3,"[{'offset': 0, 'projected_percent': '-62.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-67.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-73.8', 'likelihood': -3}]",9,0,73,False,0,0.0,,[],Tchaouna,0.1,420,158,False,None,2,1.08,a,1,7,9,2026-07-11,29.0,124,64,4,3118,2,7941,64,0.1,0.7,Tchaouna,0
0,2003-09-11,0,0,False,True,0,0,0,0,0,492498,None,,0,0,0,0,0.0,486,199,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Raphael,0.0,511,207,0,0,0,False,0.0,491,194,191,False,0.0,486,192,,0,Has joined Burton Albion on loan for the rest of the season,2026-09-02T15:44:14.868001Z,45,494,266,p492498,0,0,None,0,,492498.jpg,0.0,511,207,False,-28,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,13,False,0,0,,[],Borges Rodrigues,0.1,435,166,False,None,0,0,u,0,7,9,2024-07-01,0.0,442,171,0,1943,0,10957,133,0.0,0.0,Borges Rodrigues,0
0,2006-08-06,0,0,False,True,0,0,0,0,0,629397,None,,0,0,0,0,0.0,521,213,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kai,0.0,546,221,0,0,0,False,0.0,527,208,192,False,0.0,522,206,,0,Has joined Oxford United on loan for the rest of the season,2026-08-29T00:35:59.998520Z,45,540,283,p629397,0,0,None,0,,629397.jpg,0.0,546,221,False,-53,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,244,False,0,0,,[],Andrews,0.3,294,101,False,None,0,0,u,0,7,9,2023-08-11,0.0,480,185,0,2718,0,39493,388,0.0,0.0,Andrews,0
0,1998-03-27,0,0,True,True,0,0,0,0,0,176412,None,,0,0,-1,1,0.0,622,71,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Haji,0.0,627,72,0,0,0,False,0.0,623,70,193,False,0.0,618,67,,0,Thigh injury - Unknown return date,2026-08-14T22:00:07.214508Z,54,175,42,p176412,0,0,1,0,,176412.jpg,0.0,627,72,False,-10,None,-78.0,"[{'offset': 0, 'projected_percent': '-80.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-87.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.6', 'likelihood': -3}]",0,0,229,False,0,0,https://www.ccfc.co.uk/news/2026/august/19/head-coach-frank-lampard-provides-an-update-on-haji-wright/,[],Wright,0.1,450,65,False,None,0,0,i,0,7,9,2023-08-04,0.0,607,68,0,578,11,12010,84,0.0,0.0,Wright,0
0,1998-12-29,0,30,True,True,None,None,0,0.0,6,230730,None,,0,0,0,0,3.9,285,35,11,7.07,None,,0,4,1.2,1.2,1,0.05,0.03,0.26,0.17,0.21,3.91,2.51,0.14,Brandon,1.2,250,27,6,3.86,0,False,4.9,263,30,194,False,14.0,275,26,,140,,None,50,273,54,p230730,0,0,4,0,,230730.jpg,1.2,290,35,False,-67,None,1.5,"[{'offset': 0, 'projected_percent': '1.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '-8.8', 'likelihood': -1}]",5,0,81,False,0,0.0,,[],Thomas-Asante,0.7,210,33,False,None,2,1.29,a,0,7,9,2024-08-01,30.0,122,26,6,51126,501,51968,943,0.2,1.2,Thomas-Asante,0
0,2001-01-05,0,10,True,True,None,None,0,0.0,1,218997,None,,0,0,0,0,22.3,185,21,3,3.07,None,,0,4,0.6,0.6,0,0.01,0.01,0.31,0.32,0.30,2.55,2.61,0.31,Ellis,0.6,310,35,3,3.07,0,False,6.7,227,24,195,False,7.6,316,30,,88,,None,50,265,52,p218997,0,0,None,0,,218997.jpg,1.5,267,31,False,-101,None,-86.4,"[{'offset': 0, 'projected_percent': '-92.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-114.0', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-135.6', 'likelihood': -5}]",2,0,241,False,0,0.0,,[],Simms,0.7,220,36,False,None,1,1.02,a,0,7,9,2023-07-07,37.0,107,22,3,38715,211,60141,923,0.1,0.6,Simms,0
0,2003-01-04,0,0,False,True,0,0,0,0,0,551262,None,,0,0,0,0,0.0,611,68,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jahnoah,0.0,617,69,0,0,0,False,0.0,609,66,196,False,0.0,604,63,,0,Has joined Shabab Al-Ahli Dubai permanently,2026-08-17T13:53:55.791223Z,50,326,61,p551262,0,0,None,0,,551262.jpg,0.0,617,69,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,203,False,0,0,,[],Markelo,0.0,625,77,False,None,0,0,u,0,7,9,2026-01-27,0.0,587,62,0,0,0,1136,9,0.0,0.0,Markelo,0
0,None,0,0,False,True,0,0,0,0,0,549653,None,,0,0,0,0,0.0,498,54,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Norman,0.0,523,55,0,0,0,False,0.0,503,51,197,False,0.0,498,48,,0,Has joined KVC Westerlo on loan for the rest of the season,2026-07-28T12:58:50.001768Z,45,507,70,p549653,0,0,None,0,,549653.jpg,0.0,523,55,False,-4,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,None,False,0,0,,[],Bassette,0.0,555,74,False,None,0,0,u,0,7,9,None,0.0,454,47,0,0,0,1993,34,0.0,0.0,Bassette,0
