name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Emile Smith Rowe,MID,Fulham,0.6,0,0,3,0,0,0.5,0,262,0.00,0.00,0.00,0.00,24,0,0,0.3,0.2,2026-09-05T14:00:00Z,11,False,8,0,0,0,0,0,3,0,32334,0,0,3,2,2.0,1,-5101,1425,6526,55,True,0
Calvin Bassey,DEF,Fulham,1.8,0,0,2,0,1,6.4,2,257,0.04,0.04,0.00,1.97,24,3,0,2.0,13.8,2026-09-05T14:00:00Z,90,False,8,0,0,0,2,0,3,0,79648,1,1,3,2,0.0,1,224,8199,7975,45,True,0
Ephron Mason-Clark,MID,Coventry City,0.8,0,0,4,0,2,0.8,5,186,0.00,0.00,0.00,1.17,26,1,0,0.1,0.0,2026-09-05T14:00:00Z,70,False,15,0,0,0,3,0,3,0,10318,1,0,0,1,2.0,2,-1860,228,2088,54,False,0
Adrien Truffert,DEF,Bournemouth,1.6,0,0,-3,0,3,15.7,6,61,0.06,0.07,0.01,0.71,27,2,0,2.8,10.2,2026-09-05T11:30:00Z,90,False,17,0,0,0,5,0,3,0,387734,1,3,2,2,2.0,0,-30205,11879,42084,55,False,1
Dwight McNeil,MID,Crystal Palace,0.6,0,0,0,0,0,0.0,0,241,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,10,0,0,0,0,0,3,0,14863,0,0,3,2,0.0,0,-1942,540,2482,55,False,0
Julio Enciso,MID,Ipswich Town,3.0,0,0,16,0,2,22.5,5,591,0.02,0.26,0.24,0.69,21,2,0,5.6,10.2,2026-09-04T19:00:00Z,90,False,14,0,0,0,3,0,3,0,82553,1,0,2,0,23.0,1,25086,35897,10811,55,True,1
Mats Wieffer,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,130,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,46414,0,0,1,1,0.0,0,-473,12362,12835,50,True,0
Wes Burns,MID,Ipswich Town,0.0,0,0,0,0,0,0.0,0,311,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,278,0,0,2,0,0.0,0,-88,0,88,50,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,451,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,3,0,0,0,0,0,3,0,7660,0,0,2,2,0.0,0,-1826,0,1826,40,True,0
Lewis Koumas,MID,Liverpool,0.4,0,0,3,0,0,0.0,0,381,0.00,0.00,0.00,0.10,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,1,False,12,0,0,0,0,0,3,0,2473,0,0,2,0,0.0,1,-217,161,378,50,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,0.0,0,0,0,0,0,0.0,0,223,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,10,0,0,0,0,0,3,0,236661,0,0,3,2,0.0,0,-269301,1227,270528,64,False,0
Roméo Lavia,MID,Chelsea,2.2,0,0,7,0,2,1.5,6,161,0.01,0.01,0.00,1.91,29,2,0,0.7,5.8,2026-09-06T15:30:00Z,59,False,1,0,0,0,3,0,3,0,20847,1,1,1,2,0.0,1,9966,13724,3758,50,False,0
Daizen Maeda,MID,Ipswich Town,1.6,0,0,9,0,2,0.1,5,562,0.00,0.04,0.04,0.62,21,2,0,2.5,8.2,2026-09-04T19:00:00Z,65,False,14,0,0,0,1,0,3,0,32352,1,2,2,0,17.0,2,-4936,903,5839,55,True,0
William Osula,FWD,Newcastle,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,3,0,0,0,0,0,3,0,51608,0,0,2,2,0.0,0,-37692,557,38249,59,True,0
Patrick Dorgu,MID,Man Utd,1.2,0,0,3,0,1,1.3,3,415,0.01,0.01,0.00,0.36,30,2,0,0.8,4.2,2026-09-06T13:00:00Z,20,False,9,0,0,0,1,0,3,0,75573,0,1,2,2,2.0,1,-33546,3139,36685,59,False,0
Zian Flemming,FWD,Ipswich Town,2.0,0,0,4,0,0,0.5,0,640,0.01,0.03,0.02,0.06,21,0,0,1.1,3.2,2026-09-04T19:00:00Z,24,False,14,0,0,0,0,0,3,0,1904,0,0,2,0,7.0,1,1528,1761,233,55,True,0
Tanaka Ao,MID,Leeds,2.4,1,0,18,0,3,12.2,8,345,0.01,0.54,0.53,0.87,23,1,0,4.6,20.8,2026-09-05T14:00:00Z,72,False,5,0,0,0,3,0,3,0,21765,1,2,1,1,13.0,5,-1035,3466,4501,49,False,0
Joelinton Cássio Apolinário de Lira,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,458,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,3,0,0,0,0,0,3,0,2235,0,0,2,2,0.0,0,-546,86,632,54,True,0
Andrew Robertson,DEF,Spurs,3.4,0,0,3,0,1,0.3,1,502,0.00,0.00,0.00,0.43,28,0,0,0.6,6.0,2026-09-05T14:00:00Z,29,False,18,0,0,0,1,0,3,0,328965,0,0,0,0,0.0,1,-47646,13705,61351,45,False,0
Marcus Tavernier,MID,Bournemouth,5.8,0,3,43,0,0,13.2,9,68,0.05,1.06,1.01,0.66,27,2,1,13.7,46.6,2026-09-05T11:30:00Z,88,False,17,0,0,0,8,0,3,0,230783,1,1,2,2,77.0,10,-21585,28263,49848,60,False,0
Milos Kerkez,DEF,Liverpool,1.4,0,0,23,1,3,11.3,5,358,0.03,0.03,0.00,0.75,21,0,0,2.5,13.8,2026-09-04T19:00:00Z,90,False,12,0,0,0,1,0,3,0,302995,1,2,2,0,0.0,5,-51052,13999,65051,55,False,1
Kaine Kesler-Hayden,DEF,Coventry City,0.0,0,0,0,0,0,0.0,0,177,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,4676,0,0,0,1,0.0,0,-1131,131,1262,40,False,0
Robinio Vaz,FWD,Hull City,0.7,0,0,0,0,0,0.0,0,637,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,2077,0,0,0,0,0.0,0,1405,1607,202,50,True,0
Felipe Rodrigues da Silva,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,470,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,3599,0,0,0,0,0.0,0,-1172,194,1366,50,True,0
Sidiki Cherif,FWD,Coventry City,0.2,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,10406,0,0,0,1,0.0,0,-134,2227,2361,50,False,0
Calvin Ramsay,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,365,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,12989,0,0,2,0,0.0,0,-5215,0,5215,40,False,0
Victor Munoz,MID,Liverpool,2.8,0,0,9,1,0,4.3,4,377,0.02,0.02,0.00,0.58,21,0,0,1.1,0.8,2026-09-04T19:00:00Z,63,False,12,0,0,0,4,0,3,0,147326,1,0,2,0,6.0,3,60010,83211,23201,65,False,0
Diego Coppola,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,117,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,2029,0,0,1,1,0.0,0,-35,261,296,45,True,0
Harry Wilson,MID,Leeds,0.0,0,0,0,0,0,20.3,1,260,0.00,0.00,0.00,1.32,23,0,0,2.4,1.4,2026-09-05T14:00:00Z,17,False,5,0,0,0,1,0,3,0,401861,0,0,1,1,2.0,0,-148278,7327,155605,64,False,1
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0,0.0,0,555,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,10,0,0,0,0,0,3,0,188559,0,0,3,2,0.0,0,-1097,7566,8663,40,False,0
Ronald Araujo,DEF,Liverpool,3.0,0,0,27,1,9,2.4,10,579,0.01,0.01,0.00,0.75,21,0,0,2.4,20.0,2026-09-04T19:00:00Z,90,False,12,0,0,0,1,0,3,0,212525,1,1,2,0,2.0,8,-69165,11375,80540,54,False,0
Mohamed Belloumi,MID,Hull City,6.2,0,0,15,1,8,12.4,12,286,0.01,0.04,0.03,1.93,25,0,0,4.5,22.8,2026-09-05T16:30:00Z,81,False,2,0,0,0,1,0,3,0,88726,1,3,0,0,10.0,5,16123,26562,10439,50,True,0
Noussair Mazraoui,DEF,Man Utd,0.6,0,0,-1,0,0,0.5,1,422,0.01,0.01,0.00,0.07,30,1,0,0.5,2.2,2026-09-06T13:00:00Z,1,False,9,0,0,0,0,0,3,0,64636,0,1,2,2,2.0,1,-9779,3244,13023,45,False,0
Jérémy Doku,MID,Man City,0.0,0,0,0,0,0,0.0,0,400,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,90983,0,0,0,1,0.0,0,-33918,453,34371,74,True,0
Harrison Armstrong,MID,Everton,2.4,0,0,5,0,3,6.7,5,244,0.03,0.12,0.09,0.69,30,2,0,2.1,5.2,2026-09-06T13:00:00Z,90,False,16,0,0,0,1,0,3,0,41659,1,1,2,2,9.0,1,12190,21368,9178,50,True,1
Giovanni Leoni,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,363,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,3887,0,0,2,0,0.0,0,-285,332,617,40,False,0
Ben Johnson,DEF,Ipswich Town,0.0,0,0,0,0,0,0.0,0,307,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,10397,0,0,2,0,0.0,0,-658,710,1368,40,True,0
José María Andrés Baixauli,MID,Brighton,4.3,0,0,0,0,0,0.0,0,639,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,345,0,0,1,1,0.0,0,219,261,42,55,True,0
Leif Davis,DEF,Ipswich Town,5.0,0,0,4,0,4,21.5,6,305,0.12,0.23,0.11,0.69,21,2,0,5.8,17.4,2026-09-04T19:00:00Z,90,False,14,0,0,0,3,0,3,0,540194,1,2,2,0,19.0,1,22917,62873,39956,40,True,0
Max Alleyne,DEF,Man City,0.0,0,0,0,0,0,0.0,0,394,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,589,0,0,0,1,0.0,0,-142,0,142,50,True,0
Enzo Le Fée,MID,Sunderland,2.6,0,1,25,0,0,3.7,6,542,0.03,0.87,0.84,1.21,22,1,1,6.8,40.0,2026-09-05T14:00:00Z,90,False,4,0,0,0,2,0,3,0,564317,1,4,1,1,24.0,8,-256530,7320,263850,59,False,0
Cathal McCarthy,DEF,Hull City,0.0,0,0,0,0,0,0.0,0,284,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,9409,0,0,0,0,0.0,0,295,1507,1212,40,True,0
Junior Kroupi,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,78,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,17,0,0,0,0,0,3,0,23655,0,0,2,2,0.0,0,-7714,246,7960,74,False,0
Ross Barkley,MID,Aston Villa,2.0,0,0,15,1,2,34.1,6,46,0.09,0.31,0.22,0.57,25,0,0,6.3,13.6,2026-09-05T16:30:00Z,90,False,11,0,0,0,4,0,3,0,27497,1,0,0,0,15.0,3,1735,5744,4009,50,False,0
Bernd Leno,GK,Fulham,3.0,0,0,8,0,0,0.0,0,250,0.00,0.00,0.00,1.97,24,3,0,1.9,18.8,2026-09-05T14:00:00Z,90,False,8,0,0,0,8,0,3,2,339301,1,0,3,2,0.0,1,14483,41560,27077,45,True,0
Benjamin White,DEF,Arsenal,4.2,0,0,11,0,4,5.1,6,10,0.03,0.03,0.00,0.39,29,1,0,3.1,15.8,2026-09-06T15:30:00Z,90,False,6,0,0,0,4,0,3,0,745511,1,2,1,2,10.0,2,45919,163295,117376,55,True,0
Kenny Tete,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,256,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,8,0,0,0,0,0,3,0,23617,0,0,3,2,0.0,0,-2586,430,3016,45,True,0
Ilyas Ansah,FWD,Hull City,0.0,0,0,0,0,0,0.0,0,632,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,2839,0,0,0,0,0.0,0,2012,2222,210,50,True,0
Wilfried Gnonto,MID,Leeds,0.0,0,0,0,0,0,0.0,0,341,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,5,0,0,0,0,0,3,0,1395,0,0,1,1,0.0,0,-222,226,448,50,False,0
Lucas Gourna-Douath,MID,Hull City,0.8,0,0,7,1,4,21.6,10,589,0.01,0.01,0.00,1.93,25,0,0,3.5,13.4,2026-09-05T16:30:00Z,81,False,2,0,0,0,5,0,3,0,2738,1,1,0,0,0.0,2,-134,213,347,50,True,1
Thomas Meunier,DEF,Sunderland,2.2,0,0,0,0,2,1.5,2,541,0.00,0.11,0.11,0.76,22,1,0,1.3,5.2,2026-09-05T14:00:00Z,63,False,4,0,0,0,0,0,3,0,30963,1,0,1,1,6.0,2,301,2639,2338,45,False,0
Nicolò Savona,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,475,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,19,0,0,0,0,0,3,0,221,0,0,0,0,0.0,0,-97,34,131,45,True,0
Neco Williams,DEF,Nott'm Forest,3.4,0,1,28,1,3,10.9,6,469,0.07,0.07,0.00,1.06,28,0,0,2.6,11.4,2026-09-05T14:00:00Z,90,False,19,0,0,0,8,0,3,0,851007,1,3,0,0,4.0,7,-35180,53518,88698,50,True,0
Ethan Nwaneri,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,22,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2026-09-06T15:30:00Z,0,False,6,0,0,0,0,0,3,0,1107,0,0,1,2,0.0,0,-270,157,427,54,True,0
Joe Rodon,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,329,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,5,0,0,0,0,0,3,0,220934,0,0,1,1,0.0,0,-122557,5070,127627,45,False,0
James Hill,DEF,Bournemouth,1.6,0,0,4,0,6,31.5,6,60,0.02,0.02,0.00,0.71,27,2,0,5.0,16.8,2026-09-05T11:30:00Z,90,False,17,0,0,0,1,0,3,0,87381,1,0,2,2,2.0,1,-4574,7094,11668,55,False,0
David Akintola,MID,Hull City,0.0,0,0,0,0,0,0.0,0,296,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,4439,0,0,0,0,0.0,0,-67,1268,1335,50,True,0
Ryan Sessegnon,DEF,Fulham,0.4,0,0,3,0,1,14.8,1,269,0.32,0.40,0.08,0.00,24,0,0,2.1,2.0,2026-09-05T14:00:00Z,11,False,8,0,0,0,1,0,3,0,37980,0,0,3,2,4.0,1,-3956,887,4843,45,True,0
Murillo Costa dos Santos,DEF,Nott'm Forest,3.8,0,0,25,1,6,1.2,10,472,0.00,0.17,0.17,1.06,28,0,0,2.9,17.8,2026-09-05T14:00:00Z,89,False,19,0,0,0,4,0,3,0,160118,1,4,0,0,10.0,8,-10492,9660,20152,55,True,0
Christian Walton,GK,Ipswich Town,0.4,0,0,0,0,0,0.0,0,300,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,44862,0,0,2,0,0.0,0,-4114,350,4464,45,True,0
Ethan Pinnock,DEF,Coventry City,1.2,0,0,3,0,12,0.0,13,91,0.00,0.11,0.11,2.12,26,1,0,2.4,18.2,2026-09-05T14:00:00Z,90,False,15,0,0,0,2,0,3,0,7182,1,1,0,1,6.0,3,-811,505,1316,45,False,1
Callum Wilson,FWD,Brentford,0.6,0,0,2,0,1,0.0,1,108,0.00,0.00,0.00,0.08,22,0,0,0.1,1.0,2026-09-05T14:00:00Z,4,False,20,0,0,0,0,0,3,0,38790,0,0,1,1,0.0,1,-1724,5560,7284,55,True,0
Piero Hincapié,DEF,Arsenal,0.4,0,0,3,0,2,0.5,3,9,0.00,0.00,0.00,0.13,29,0,0,0.9,6.0,2026-09-06T15:30:00Z,23,False,6,0,0,0,0,0,3,0,119369,0,1,1,2,2.0,1,-31216,4425,35641,54,True,0
Taylor Harwood-Bellis,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,630,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,1010,0,0,0,0,0.0,0,755,945,190,45,False,0
Marcus Rashford,MID,Man Utd,1.6,0,0,11,1,0,12.5,4,429,0.06,0.06,0.00,0.65,30,0,0,2.4,3.8,2026-09-06T13:00:00Z,69,False,9,0,0,0,4,0,3,0,166436,1,0,2,2,8.0,3,-15044,22811,37855,70,False,0
Amadou Onana,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,48,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,11,0,0,0,0,0,3,0,1852,0,0,0,0,0.0,0,-430,140,570,50,False,0
Thimothée Lo-Tutala,GK,Hull City,0.0,0,0,0,0,0,0.0,0,276,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,2831,0,0,0,0,0.0,0,-272,0,272,40,True,0
Kevin Schade,MID,Brentford,7.8,0,0,11,0,0,13.3,5,94,0.17,0.17,0.00,1.71,22,1,0,2.5,4.0,2026-09-05T14:00:00Z,90,False,20,0,0,0,5,0,3,0,492340,1,0,1,1,8.0,2,92782,140288,47506,60,True,0
Florian Wirtz,MID,Liverpool,2.4,0,0,14,1,0,34.0,4,366,0.05,0.23,0.18,0.65,21,0,0,6.3,6.6,2026-09-04T19:00:00Z,90,False,12,0,0,0,4,0,3,0,1044657,1,0,2,0,22.0,3,-121349,69030,190379,75,False,0
Cédric Kipré,DEF,Ipswich Town,0.0,0,0,0,0,0,0.0,0,303,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,56159,0,0,2,0,0.0,0,-4792,632,5424,40,True,0
Tarik Muharemović,DEF,Leeds,4.2,0,0,10,0,12,0.8,13,334,0.01,0.01,0.00,2.19,23,1,0,3.2,29.2,2026-09-05T14:00:00Z,90,False,5,0,0,0,2,0,3,0,326555,1,1,1,1,2.0,4,-2089,40504,42593,50,False,0
David Button,GK,Ipswich Town,0.0,0,0,0,0,0,0.0,0,302,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,51311,0,0,2,0,0.0,0,3716,7597,3881,40,True,0
Joe Gelhardt,MID,Hull City,0.2,0,0,0,0,0,0.0,0,340,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2026-09-05T16:30:00Z,0,False,2,0,0,0,0,0,3,0,1068,0,0,0,0,0.0,0,-124,99,223,50,True,0
Saša Lukić,MID,Ipswich Town,2.2,0,0,13,0,1,14.2,4,267,0.02,0.02,0.00,0.69,21,2,0,2.5,10.4,2026-09-04T19:00:00Z,90,False,14,0,0,0,2,0,3,0,11933,1,1,2,0,0.0,2,-997,809,1806,50,True,0
Abdukodir Khusanov,DEF,Man City,1.8,0,0,22,1,4,3.9,6,393,0.02,0.02,0.00,1.37,26,0,0,1.8,13.6,2026-09-05T14:00:00Z,90,False,7,0,0,0,4,0,3,0,166742,1,2,0,1,0.0,5,-14491,9792,24283,55,True,1
Ian Maatsen,DEF,Aston Villa,0.0,0,1,29,1,2,19.8,3,36,0.42,0.42,0.00,0.22,25,0,0,3.4,10.6,2026-09-05T16:30:00Z,74,False,11,0,0,0,0,0,3,0,83194,1,1,0,0,4.0,7,2667,11292,8625,45,False,0
Sindre Walle Egeli,FWD,Ipswich Town,0.2,0,0,0,0,0,0.0,0,321,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,367243,0,0,2,0,0.0,0,73544,127698,54154,45,True,0
Antonee Robinson,DEF,Fulham,2.0,0,0,7,0,3,24.8,5,254,0.10,0.18,0.08,1.97,24,3,0,4.8,14.6,2026-09-05T14:00:00Z,78,False,8,0,0,0,5,0,3,0,173615,1,2,3,2,9.0,1,-2176,15006,17182,45,True,0
Antoine Semenyo,MID,Man City,3.2,1,0,26,1,0,45.9,4,397,0.34,0.39,0.05,1.37,26,0,0,8.0,22.6,2026-09-05T14:00:00Z,90,False,7,0,0,0,3,0,3,0,2009104,1,1,0,1,11.0,6,-362493,68628,431121,85,True,0
Alfie McNally,GK,Fulham,0.0,0,0,0,0,0,0.0,0,252,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,8,0,0,0,0,0,3,0,15288,0,0,3,2,0.0,0,-805,1784,2589,40,True,0
Emiliano Martínez Romero,GK,Chelsea,1.8,0,0,26,0,0,0.0,0,28,0.00,0.00,0.00,2.05,29,2,0,6.3,63.2,2026-09-06T15:30:00Z,90,False,1,0,0,0,8,0,3,8,459337,1,0,1,2,0.0,3,13115,68378,55263,50,False,0
Mateo Joseph Fernández-Regatillo,FWD,Leeds,0.0,0,0,0,0,0,0.0,0,349,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,5,0,0,0,0,0,3,0,5679,0,0,1,1,0.0,0,-135,947,1082,45,False,0
Mohammed Kudus,MID,Spurs,1.4,0,0,13,0,0,15.1,3,512,0.16,0.16,0.00,0.43,28,0,0,2.2,5.2,2026-09-05T14:00:00Z,29,False,18,0,0,0,3,0,3,0,12485,0,0,0,0,2.0,1,2526,4599,2073,65,False,0
Fabian Schär,DEF,Newcastle,0.4,0,0,0,0,0,0.0,0,446,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2026-09-05T11:30:00Z,0,False,3,0,0,0,0,0,3,0,24845,0,0,2,2,0.0,0,-2838,2055,4893,50,True,0
Jaden Philogene,MID,Ipswich Town,0.4,0,0,0,0,0,0.0,0,318,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,14,0,0,0,0,0,3,0,9209,0,0,2,0,0.0,0,-3409,41,3450,54,True,0
Eddie Nketiah,FWD,Crystal Palace,1.4,1,0,16,0,0,10.7,2,224,0.00,0.14,0.14,1.60,24,2,0,5.1,21.2,2026-09-05T14:00:00Z,45,False,10,0,0,0,1,0,3,0,55843,1,1,3,2,19.0,4,3590,11874,8284,55,False,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,139,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,3252,0,0,1,1,0.0,0,-173,545,718,50,True,0
Jarrad Branthwaite,DEF,Everton,5.4,0,0,10,0,10,0.6,11,230,0.00,0.08,0.08,0.69,30,2,0,7.6,41.6,2026-09-06T13:00:00Z,90,False,16,0,0,0,4,0,3,0,182675,1,1,2,2,34.0,3,-5884,15501,21385,55,True,0
Kalvin Phillips,MID,Man City,0.0,0,0,0,0,0,0.0,0,408,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,608,0,0,0,1,0.0,0,-156,0,156,50,True,0
Dan Bentley,GK,Coventry City,0.0,0,0,0,0,0,0.0,0,623,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,15,0,0,0,0,0,3,0,29804,0,0,0,1,0.0,0,17253,20080,2827,40,False,0
Reinildo Mandava,DEF,Sunderland,0.0,0,0,14,0,4,1.5,7,536,0.01,0.01,0.00,1.21,22,1,0,1.6,14.4,2026-09-05T14:00:00Z,90,False,4,0,0,0,7,0,3,0,41923,1,3,1,1,0.0,2,-2351,1972,4323,45,False,0
Kaden Braithwaite,DEF,Man City,0.2,0,0,0,0,0,0.0,0,622,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,7,0,0,0,0,0,3,0,14144,0,0,0,1,0.0,0,7079,9284,2205,40,True,0
Harry Howell,MID,Brighton,0.0,0,0,0,0,0,0.0,0,132,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2026-09-05T14:00:00Z,0,False,13,0,0,0,0,0,3,0,4183,0,0,1,1,0.0,0,-976,0,976,45,True,0
Chris Wood,FWD,Nott'm Forest,0.6,0,0,3,0,0,0.1,0,490,0.00,0.00,0.00,0.18,28,0,0,0.0,0.2,2026-09-05T14:00:00Z,16,False,19,0,0,0,0,0,3,0,121647,0,0,0,0,0.0,1,-35128,7780,42908,59,True,0
Zion Suzuki,GK,Aston Villa,3.2,0,3,38,1,1,0.0,0,597,0.00,0.00,0.00,0.57,25,0,0,2.7,27.2,2026-09-05T16:30:00Z,90,False,11,0,0,0,13,0,3,4,144003,1,0,0,0,0.0,10,21820,33094,11274,50,False,0
Ousmane Diomande,DEF,Nott'm Forest,1.0,0,0,3,0,0,0.0,0,581,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2026-09-05T14:00:00Z,1,False,19,0,0,0,0,0,3,0,61213,0,0,0,0,0.0,1,-12790,3142,15932,54,True,0
James McConnell,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,378,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2026-09-04T19:00:00Z,0,False,12,0,0,0,0,0,3,0,24779,0,0,2,0,0.0,0,-1919,1404,3323,45,False,0
Bukayo Saka,MID,Arsenal,6.4,0,0,13,0,1,27.8,4,12,0.23,0.46,0.23,0.39,29,1,0,10.8,10.6,2026-09-06T15:30:00Z,89,False,6,0,0,0,2,0,3,0,1160318,1,1,1,2,70.0,2,55091,156377,101286,95,True,0
Kiernan Dewsbury-Hall,MID,Everton,4.0,0,0,20,0,2,30.0,11,236,0.07,0.34,0.27,0.69,30,2,0,8.7,24.0,2026-09-06T13:00:00Z,90,False,16,0,0,0,5,0,3,0,440536,1,4,2,2,33.0,2,-32072,60861,92933,65,True,0
